ID,Title,Artist,URL,Producers,Featured Artists
40468,The Session (Longest Posse Cut in History),The Roots,https://genius.com/The-roots-the-session-longest-posse-cut-in-history-lyrics,The Roots,
40505,The Show,The Roots,https://genius.com/The-roots-the-show-lyrics,,
98440,The Show (Must Go On),The Roots,https://genius.com/The-roots-the-show-must-go-on-lyrics,"Tahir,The Roots","Dice Raw,Common"
40412,The Spark,The Roots,https://genius.com/The-roots-the-spark-lyrics,"The Roots,Grand Wizzards",Dice Raw
40457,The Ultimate,The Roots,https://genius.com/The-roots-the-ultimate-lyrics,,
40403,The Unlocking,The Roots,https://genius.com/The-roots-the-unlocking-lyrics,"A.J. Shine,Grand Negaz",Ursula Rucker
434475,The Unraveling,The Roots,https://genius.com/The-roots-the-unraveling-lyrics,"Richard Nichols,Ray Angry,Black Thought,Questlove",Raheem DeVaughn
2914995,Things Fall Apart [Album + Tracklist],The Roots,https://genius.com/The-roots-things-fall-apart-album-tracklist-lyrics,The Roots,
2236480,Thirsty! - CD Album Version,The Roots,https://genius.com/The-roots-thirsty-cd-album-version-lyrics,,
40486,Thought @ Work,The Roots,https://genius.com/The-roots-thought-at-work-lyrics,Questlove,
1833844,Thought @ Work (J.Period Apache remix),The Roots,https://genius.com/The-roots-thought-at-work-jperiod-apache-remix-lyrics,,
59000,Tip The Scale,The Roots,https://genius.com/The-roots-tip-the-scale-lyrics,"Khari Mateen,Richard Nichols,Angry,Questlove",Dice Raw
413993,Tomorrow,The Roots,https://genius.com/The-roots-tomorrow-lyrics,"Richard Nichols,Ray Angry,Black Thought,Questlove",Raheem DeVaughn
2310576,Tunnel Vision,The Roots,https://genius.com/The-roots-tunnel-vision-lyrics,"Ray Angry,Questlove",
429441,Understand,The Roots,https://genius.com/The-roots-understand-lyrics,"Richard Nichols,The Wurxs,Black Thought,Questlove","Greg Porn,Dice Raw"
647466,Undun [Credits],The Roots,https://genius.com/The-roots-undun-credits-lyrics,,
40439,U.N.I.Verse at War,The Roots,https://genius.com/The-roots-universe-at-war-lyrics,Chaos,Common
40490,Unwritten,The Roots,https://genius.com/The-roots-unwritten-lyrics,"Tahir,The Roots,Khari Mateen,Radji Mateen",Mercedes Martinez
1658832,? vs. Rahzel,The Roots,https://genius.com/The-roots-vs-rahzel-lyrics,,
279732,? vs. Rhazel,The Roots,https://genius.com/The-roots-vs-rhazel-lyrics,,
1003612,? vs. Scratch (The Token DJ Cut),The Roots,https://genius.com/The-roots-vs-scratch-the-token-dj-cut-lyrics,,
594,Walk Alone,The Roots,https://genius.com/The-roots-walk-alone-lyrics,"Jeremy Grenhart,Richard Nichols,Questlove,Dice Raw",
2310353,WAOK (Ay) Roll Call,The Roots,https://genius.com/The-roots-waok-ay-roll-call-lyrics,Grand Wizzards,Ursula Rucker
1641583,WAOK (AY) Rollcall,The Roots,https://genius.com/The-roots-waok-ay-rollcall-lyrics,,
40481,Water,The Roots,https://genius.com/The-roots-water-lyrics,"Grand Wizzards,Tahir,Kelo",
1846845,Water The First Movement/Water The Abyss/Water The Drowning,The Roots,https://genius.com/The-roots-water-the-first-movement-water-the-abyss-water-the-drowning-lyrics,,
40520,Web,The Roots,https://genius.com/The-roots-web-lyrics,Robert Dorsey,
586,Web 20/20,The Roots,https://genius.com/The-roots-web-20-20-lyrics,Questlove,
1233961,"What Goes On, Part 7",The Roots,https://genius.com/The-roots-what-goes-on-part-7-lyrics,,
40394,What Goes On Pt. 7,The Roots,https://genius.com/The-roots-what-goes-on-pt-7-lyrics,,
610,What They Do,The Roots,https://genius.com/The-roots-what-they-do-lyrics,"Grand Negaz,Questlove,Raphael Saadiq",Raphael Saadiq
1044864,What They Do (clean),The Roots,https://genius.com/The-roots-what-they-do-clean-lyrics,,
1561277,What They Do (live on Jenny McCarty),The Roots,https://genius.com/The-roots-what-they-do-live-on-jenny-mccarty-lyrics,,
40446,What You Want,The Roots,https://genius.com/The-roots-what-you-want-lyrics,"Scott Storch,Mike Lowe",Jaguar
1332119,What You Want (Featuring Jaguar),The Roots,https://genius.com/The-roots-what-you-want-featuring-jaguar-lyrics,,
1981603,What You Want (Featuring Jaguar) - Live (1999 Version),The Roots,https://genius.com/The-roots-what-you-want-featuring-jaguar-live-1999-version-lyrics,,
398119,When The People Cheer,The Roots,https://genius.com/The-roots-when-the-people-cheer-lyrics,"Richard Nichols,Damion Ward,Questlove,Black Thought","Modesty Lycan,Greg Porn"
2899370,Who Tells Your Story,The Roots,https://genius.com/The-roots-who-tells-your-story-lyrics,!llmind,"Ingrid Michaelson,Common"
40533,Why (What's Goin On?),The Roots,https://genius.com/The-roots-why-whats-goin-on-lyrics,Zukhan,
2835499,Will to Power (3rd Movement),The Roots,https://genius.com/The-roots-will-to-power-3rd-movement-lyrics,"Richard Nichols,Questlove,DD Jackson",
40420,Without a Doubt,The Roots,https://genius.com/The-roots-without-a-doubt-lyrics,"The Roots,Chaos","Black Thought,Lady B"
218190,Work,The Roots,https://genius.com/The-roots-work-lyrics,,Leela James
1309405,Writer's Block,The Roots,https://genius.com/The-roots-writers-block-lyrics,,
40458,Writters Block,The Roots,https://genius.com/The-roots-writters-block-lyrics,The Roots,
40441,Y'all Know Who,The Roots,https://genius.com/The-roots-yall-know-who-lyrics,"The Roots,Scott Storch",
40399,You Ain't Fly,The Roots,https://genius.com/The-roots-you-aint-fly-lyrics,"Grand Negaz,A.J. Shine",
1050672,You Don't See Us,The Roots,https://genius.com/The-roots-you-dont-see-us-lyrics,,
3914,You Got Me,The Roots,https://genius.com/The-roots-you-got-me-lyrics,"Grand Wizzards,Scott Storch","Dice Raw,Erykah Badu,Eve"
1460519,You Got Me (Erykahs Vers.),The Roots,https://genius.com/The-roots-you-got-me-erykahs-vers-lyrics,,
1970096,You Got Me (Featuring Jill Scott) - Live (1999 Version),The Roots,https://genius.com/The-roots-you-got-me-featuring-jill-scott-live-1999-version-lyrics,,
2168973,You Got Me (Jill Scott Version),The Roots,https://genius.com/The-roots-you-got-me-jill-scott-version-lyrics,Grand Wizzards,"Jill Scott,Eve"
1834171,You Got Me (J.Period remix),The Roots,https://genius.com/The-roots-you-got-me-jperiod-remix-lyrics,,Jill Scott
1309901,You Got Me (live on David Letterman),The Roots,https://genius.com/The-roots-you-got-me-live-on-david-letterman-lyrics,,
1833530,You Got Me (Me Tienes remix),The Roots,https://genius.com/The-roots-you-got-me-me-tienes-remix-lyrics,,
1234017,You Got Me (original version),The Roots,https://genius.com/The-roots-you-got-me-original-version-lyrics,,Jill Scott
1348212,3 Way,Eve,https://genius.com/Eve-3-way-lyrics,,
1054774,3 Way (Skit),Eve,https://genius.com/Eve-3-way-skit-lyrics,,
19324,Ain't Got No Dough,Eve,https://genius.com/Eve-aint-got-no-dough-lyrics,Swizz Beatz,Missy Elliott
1664393,Ain't Got No Dough (feat. Missy Elliott),Eve,https://genius.com/Eve-aint-got-no-dough-feat-missy-elliott-lyrics,,
1734039,Ain't Got No Dough (Featuring Missy Elliot),Eve,https://genius.com/Eve-aint-got-no-dough-featuring-missy-elliot-lyrics,,
151605,All Night,Eve,https://genius.com/Eve-all-night-lyrics,"Jon jon,Claude Kelly","Propain,Claude Kelly"
1292527,Anyone Who Had A Heart,Eve,https://genius.com/Eve-anyone-who-had-a-heart-lyrics,,
1298600,Argument (skit),Eve,https://genius.com/Eve-argument-skit-lyrics,,
2113639,Argument - (skit) album version,Eve,https://genius.com/Eve-argument-skit-album-version-lyrics,,
19330,As I Grow,Eve,https://genius.com/Eve-as-i-grow-lyrics,Staxx,
2001457,Beautiful day,Eve,https://genius.com/Eve-beautiful-day-lyrics,,
19349,Be Me,Eve,https://genius.com/Eve-be-me-lyrics,DJ Shok,Mashonda
1540835,BM (Skit),Eve,https://genius.com/Eve-bm-skit-lyrics,Icepick Jay,
19343,Cash Flow,Eve,https://genius.com/Eve-cash-flow-lyrics,,T.I.
1265286,Chokie Nikes (skit),Eve,https://genius.com/Eve-chokie-nikes-skit-lyrics,Icepick Jay,"Grimy,Eric,Diona"
880095,Could You,Eve,https://genius.com/Eve-could-you-lyrics,,
19347,Cowboy,Eve,https://genius.com/Eve-cowboy-lyrics,Swizz Beatz,
1820827,Dance Floor,Eve,https://genius.com/Eve-dance-floor-lyrics,,
19314,Dog Match,Eve,https://genius.com/Eve-dog-match-lyrics,Swizz Beatz,DMX
1669633,Dog Match (feat. DMX),Eve,https://genius.com/Eve-dog-match-feat-dmx-lyrics,,
39271,Do That Shit,Eve,https://genius.com/Eve-do-that-shit-lyrics,Swizz Beatz,Nokio
19326,Double R What,Eve,https://genius.com/Eve-double-r-what-lyrics,Swizz Beatz,The LOX
1661596,Double R What (feat. Jadakiss & Styles),Eve,https://genius.com/Eve-double-r-what-feat-jadakiss-and-styles-lyrics,,
1458846,Dusty Roads,Eve,https://genius.com/Eve-dusty-roads-lyrics,,
147197,Eve,Eve,https://genius.com/Eve-eve-lyrics,R8D!O,Miss Kitty
19342,Eve of Destruction,Eve,https://genius.com/Eve-eve-of-destruction-lyrics,Mel-Man,
19328,Eve-olution,Eve,https://genius.com/Eve-eve-olution-lyrics,Teflon,
19344,Figure You Out,Eve,https://genius.com/Eve-figure-you-out-lyrics,"Trackmasters,Frank Nitty",
1215155,First Lady (Intro),Eve,https://genius.com/Eve-first-lady-intro-lyrics,Swizz Beatz,
153100,Forgive Me,Eve,https://genius.com/Eve-forgive-me-lyrics,"Rico Love,Salaam Remi",
1515625,Frontin',Eve,https://genius.com/Eve-frontin-lyrics,,
1606629,Frontin' (Skit),Eve,https://genius.com/Eve-frontin-skit-lyrics,,
1822278,Gangsta Bitch,Eve,https://genius.com/Eve-gangsta-bitch-lyrics,Swizz Beatz,"Trina,Da Brat"
19346,Gangsta Bitches,Eve,https://genius.com/Eve-gangsta-bitches-lyrics,Swizz Beatz,"Da Brat,Trina"
1804958,Gangsta B's - Featuring Da Brat And Trina,Eve,https://genius.com/Eve-gangsta-bs-featuring-da-brat-and-trina-lyrics,,
19338,Gangsta Lovin',Eve,https://genius.com/Eve-gangsta-lovin-lyrics,"7 Aurelius,Irv Gotti",Alicia Keys
1316858,Get Up,Eve,https://genius.com/Eve-get-up-lyrics,,
1596344,Give A Hand,Eve,https://genius.com/Eve-give-a-hand-lyrics,,
550070,Give It To You,Eve,https://genius.com/Eve-give-it-to-you-lyrics,Swizz Beatz,Sean Paul
2129399,Give it to you - edited version,Eve,https://genius.com/Eve-give-it-to-you-edited-version-lyrics,,
1541047,Give It to You (feat. Sean Paul),Eve,https://genius.com/Eve-give-it-to-you-feat-sean-paul-lyrics,,
39231,Got it All,Eve,https://genius.com/Eve-got-it-all-lyrics,Teflon,Jadakiss
1798314,Got No Dough,Eve,https://genius.com/Eve-got-no-dough-lyrics,,
19315,Gotta Man,Eve,https://genius.com/Eve-gotta-man-lyrics,Swizz Beatz,
19352,Got What You Need,Eve,https://genius.com/Eve-got-what-you-need-lyrics,Swizz Beatz,"Drag-On,Swizz Beatz"
153097,Grind or Die,Eve,https://genius.com/Eve-grind-or-die-lyrics,Felix Snow,
19318,Heaven Only Knows,Eve,https://genius.com/Eve-heaven-only-knows-lyrics,DJ Shok,
1407322,Heaven Only Knows (Featuring Parle),Eve,https://genius.com/Eve-heaven-only-knows-featuring-parle-lyrics,,
19331,Hey Y'all,Eve,https://genius.com/Eve-hey-yall-lyrics,Hotrunner,"Nate Dogg,Snoop Dogg"
1531451,Intro,Eve,https://genius.com/Eve-intro-lyrics,,
2268031,Intro (Scorpion),Eve,https://genius.com/Eve-intro-scorpion-lyrics,,
1635647,Irresistable Chick,Eve,https://genius.com/Eve-irresistable-chick-lyrics,,
1202768,Irresistible Chick,Eve,https://genius.com/Eve-irresistible-chick-lyrics,,
1475116,I've Got A Secret,Eve,https://genius.com/Eve-ive-got-a-secret-lyrics,,
153093,Keep Me From You,Eve,https://genius.com/Eve-keep-me-from-you-lyrics,"Sander Van Der Waal,Surge",Dawn Richard
19340,Let Go (Hit the Dance Floor),Eve,https://genius.com/Eve-let-go-hit-the-dance-floor-lyrics,,Jadakiss
19350,Let Me Be,Eve,https://genius.com/Eve-let-me-be-lyrics,Teflon,
19348,Let Me Blow Ya Mind,Eve,https://genius.com/Eve-let-me-blow-ya-mind-lyrics,"Scott Storch,Dr. Dre",Gwen Stefani
19322,Let's Talk About,Eve,https://genius.com/Eve-lets-talk-about-lyrics,Swizz Beatz,Drag-On
936124,Let's Talk About (feat. Drag-On),Eve,https://genius.com/Eve-lets-talk-about-feat-drag-on-lyrics,,
19333,Let This Go,Eve,https://genius.com/Eve-let-this-go-lyrics,Hotrunner,
19351,Life is So Hard,Eve,https://genius.com/Eve-life-is-so-hard-lyrics,"DJ Shok,Stevie J",Teena Marie
1041082,Lo And Behold,Eve,https://genius.com/Eve-lo-and-behold-lyrics,,
2609,Love Is Blind,Eve,https://genius.com/Eve-love-is-blind-lyrics,"P Killer Trackz,Swizz Beatz",
19345,Love is Blind (Remix),Eve,https://genius.com/Eve-love-is-blind-remix-lyrics,Swizz Beatz,Faith Evans
121827,Make It Out This Town,Eve,https://genius.com/Eve-make-it-out-this-town-lyrics,Jon jon,Gabe Saporta
153094,Mama in the Kitchen,Eve,https://genius.com/Eve-mama-in-the-kitchen-lyrics,"Swizz Beatz,Jukebox",Snoop Dogg
19319,Maniac,Eve,https://genius.com/Eve-maniac-lyrics,Swizz Beatz,
19316,My Bitches,Eve,https://genius.com/Eve-my-bitches-lyrics,Swizz Beatz,
1199827,My Bitches (Skit),Eve,https://genius.com/Eve-my-bitches-skit-lyrics,,
19320,My Enemies,Eve,https://genius.com/Eve-my-enemies-lyrics,Swizz Beatz,
1235894,My Enemies (skit),Eve,https://genius.com/Eve-my-enemies-skit-lyrics,,
1730624,My Man Sunshine,Eve,https://genius.com/Eve-my-man-sunshine-lyrics,,
19341,Neckbones,Eve,https://genius.com/Eve-neckbones-lyrics,"Da Neckbones,Amon Flanagon",
151645,Never Gone,Eve,https://genius.com/Eve-never-gone-lyrics,Shoddy AKA Shottie,Chrisette Michele
19362,"No, No, No",Eve,https://genius.com/Eve-no-no-no-lyrics,Stephen Marley,"Damian Marley,Stephen Marley"
19335,Party in the Rain,Eve,https://genius.com/Eve-party-in-the-rain-lyrics,Swizz Beatz,"Mashonda,Swizz Beatz"
1739032,Philly Cheese Steak (skit),Eve,https://genius.com/Eve-philly-cheese-steak-skit-lyrics,Swizz Beatz,"Eric,Fuquan,Swizz Beatz"
19329,"Philly, Philly",Eve,https://genius.com/Eve-philly-philly-lyrics,Swizz Beatz,Beanie Sigel
1191894,"Philly, Philly""(feat. Beanie Siegal",Eve,https://genius.com/Eve-philly-philly-feat-beanie-siegal-lyrics,,
1063039,"Philly, Philly (Featuring Beanie Siegal)",Eve,https://genius.com/Eve-philly-philly-featuring-beanie-siegal-lyrics,,
1664974,Riser,Eve,https://genius.com/Eve-riser-lyrics,,
19334,Ryde Away,Eve,https://genius.com/Eve-ryde-away-lyrics,Bink!,Anthony Hamilton
19337,Satisfaction,Eve,https://genius.com/Eve-satisfaction-lyrics,"Dr. Dre,Mike Elizondo",
2247933,Satisfaction - Album Version (Edited),Eve,https://genius.com/Eve-satisfaction-album-version-edited-lyrics,,
1822148,Scenario 2000,Eve,https://genius.com/Eve-scenario-2000-lyrics,,
19321,Scenario 2000 (Jigga My Nigga Remix),Eve,https://genius.com/Eve-scenario-2000-jigga-my-nigga-remix-lyrics,"P Killer Trackz,Swizz Beatz","Drag-On,The LOX,DMX,Ruff Ryders"
19355,Scream Double R,Eve,https://genius.com/Eve-scream-double-r-lyrics,DJ Shok,DMX
1221885,Set It On Fire,Eve,https://genius.com/Eve-set-it-on-fire-lyrics,,
99819,She Bad Bad,Eve,https://genius.com/Eve-she-bad-bad-lyrics,Jukebox,
111688,She Bad Bad (Remix),Eve,https://genius.com/Eve-she-bad-bad-remix-lyrics,Jukebox,"Juicy J,Pusha T"
1201748,Stop Hatin' (skit),Eve,https://genius.com/Eve-stop-hatin-skit-lyrics,,
19332,Stuck Up,Eve,https://genius.com/Eve-stuck-up-lyrics,Swizz Beatz,CJ
1461298,Stuck Up (feat. C.J.),Eve,https://genius.com/Eve-stuck-up-feat-cj-lyrics,,
1050702,Take It And Smile,Eve,https://genius.com/Eve-take-it-and-smile-lyrics,,
19325,Tambourine,Eve,https://genius.com/Eve-tambourine-lyrics,Swizz Beatz,Swizz Beatz
1943424,Tambourine - radio edit,Eve,https://genius.com/Eve-tambourine-radio-edit-lyrics,,
19354,That's What it Is,Eve,https://genius.com/Eve-thats-what-it-is-lyrics,Dr. Dre,Styles P
498160,The Beat Is So Crazy,Eve,https://genius.com/Eve-the-beat-is-so-crazy-lyrics,,"Pharrell Williams,Madonna"
90119,Thug In The Street,Eve,https://genius.com/Eve-thug-in-the-street-lyrics,Swizz Beatz,"The LOX,Drag-On"
1216637,"U, Me And She",Eve,https://genius.com/Eve-u-me-and-she-lyrics,,
153095,Wanna Be,Eve,https://genius.com/Eve-wanna-be-lyrics,"Elvis ""BlackElvis"" Williams","Nacho,Missy Elliott"
19323,We On That Shit,Eve,https://genius.com/Eve-we-on-that-shit-lyrics,P Killer Trackz,P Killer Trackz
1688763,"We On That Shit""(feat. P. Killer Tracks",Eve,https://genius.com/Eve-we-on-that-shit-feat-p-killer-tracks-lyrics,,
1357395,We On That Shit (Featuring P. Killer Tracks),Eve,https://genius.com/Eve-we-on-that-shit-featuring-p-killer-tracks-lyrics,,
19336,What,Eve,https://genius.com/Eve-what-lyrics,Dr. Dre,Truth Hurts
981873,What Ya All Want,Eve,https://genius.com/Eve-what-ya-all-want-lyrics,,
1311154,What Y'all Want,Eve,https://genius.com/Eve-what-yall-want-lyrics,,
1798232,What Y'All Want (remix),Eve,https://genius.com/Eve-what-yall-want-remix-lyrics,,
39282,What Ya Want,Eve,https://genius.com/Eve-what-ya-want-lyrics,Swizz Beatz,Nokio
882993,What Ya Want (Featuring Nokio),Eve,https://genius.com/Eve-what-ya-want-featuring-nokio-lyrics,,
19327,What Ya Want (Remix),Eve,https://genius.com/Eve-what-ya-want-remix-lyrics,DJ Shok,Nokio
19353,Who's That Girl?,Eve,https://genius.com/Eve-whos-that-girl-lyrics,Teflon,
19358,You Ain't Gettin None,Eve,https://genius.com/Eve-you-aint-gettin-none-lyrics,Dame Grease,
1486887,You Go Your Way,Eve,https://genius.com/Eve-you-go-your-way-lyrics,,
5467,You Had Me You Lost Me,Eve,https://genius.com/Eve-you-had-me-you-lost-me-lyrics,Stevie J,
1523858,"You, Me And She",Eve,https://genius.com/Eve-you-me-and-she-lyrics,,
151598,Zero Below,Eve,https://genius.com/Eve-zero-below-lyrics,"Sander Van Der Waal,Surge",
20426,A Dog is a Dog,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-a-dog-is-a-dog-lyrics,,
20387,Ain't No Place Like Home,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-aint-no-place-like-home-lyrics,,
20404,As We Go,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-as-we-go-lyrics,,
2224803,A Touch of Jazz,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-a-touch-of-jazz-lyrics,,
